"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"2996","positive regulation of Notch signaling pathway (GO:0045747)","1/45",0.725001496726085,0.768772434320288,0,0,0.781391038039974,0.251280948732729,"TGFB2"
"2997","protein deacetylation (GO:0006476)","1/45",0.725001496726085,0.768772434320288,0,0,0.781391038039974,0.251280948732729,"HDAC1"
"2998","regulation of DNA repair (GO:0006282)","1/45",0.725001496726085,0.768772434320288,0,0,0.781391038039974,0.251280948732729,"DHX9"
"2999","mitochondrial respiratory chain complex assembly (GO:0033108)","2/90",0.72641217810369,0.76975477139721,0,0,0.781002745034717,0.249637910826871,"NDUFS2;COX20"
"3000","SRP-dependent cotranslational protein targeting to membrane (GO:0006614)","2/90",0.72641217810369,0.76975477139721,0,0,0.781002745034717,0.249637910826871,"RPL5;RPL11"
"3001","toll-like receptor signaling pathway (GO:0002224)","2/91",0.732026279137182,0.774703040848753,0,0,0.772187518709961,0.240875298311541,"CTSK;TLR5"
"3002","erythrocyte differentiation (GO:0030218)","1/46",0.732787682866374,0.774703040848753,0,0,0.763987391646966,0.237523125468563,"FLVCR1"
"3003","posttranscriptional regulation of gene expression (GO:0010608)","1/46",0.732787682866374,0.774703040848753,0,0,0.763987391646966,0.237523125468563,"PUM1"
"3004","regulation of double-strand break repair via homologous recombination (GO:0010569)","1/46",0.732787682866374,0.774703040848753,0,0,0.763987391646966,0.237523125468563,"KDM1A"
"3005","regulation of telomerase activity (GO:0051972)","1/46",0.732787682866374,0.774703040848753,0,0,0.763987391646966,0.237523125468563,"NEK2"
"3006","spliceosomal complex assembly (GO:0000245)","1/46",0.732787682866374,0.774703040848753,0,0,0.763987391646966,0.237523125468563,"SNRPE"
"3007","vesicle organization (GO:0016050)","1/46",0.732787682866374,0.774703040848753,0,0,0.763987391646966,0.237523125468563,"EXOC8"
"3008","determination of heart left/right asymmetry (GO:0061371)","1/47",0.740353791895947,0.781143280596488,0,0,0.747340425531915,0.224670792223601,"STIL"
"3009","epidermal growth factor receptor signaling pathway (GO:0007173)","1/47",0.740353791895947,0.781143280596488,0,0,0.747340425531915,0.224670792223601,"SLC30A10"
"3010","histone deacetylation (GO:0016575)","1/47",0.740353791895947,0.781143280596488,0,0,0.747340425531915,0.224670792223601,"HDAC1"
"3011","negative regulation of cold-induced thermogenesis (GO:0120163)","1/47",0.740353791895947,0.781143280596488,0,0,0.747340425531915,0.224670792223601,"DOCK7"
"3012","regulation of synapse assembly (GO:0051963)","1/47",0.740353791895947,0.781143280596488,0,0,0.747340425531915,0.224670792223601,"CHRNB2"
"3013","regulation of wound healing (GO:0061041)","1/47",0.740353791895947,0.781143280596488,0,0,0.747340425531915,0.224670792223601,"CLDN19"
"3014","regulation of epithelial cell proliferation (GO:0050678)","2/93",0.742961100829387,0.783391100114512,0,0,0.755138289774169,0.224360337820029,"TGFB2;CDC73"
"3015","protein localization to plasma membrane (GO:0072659)","3/136",0.742977089287591,0.783391100114512,0,0,0.774703663072271,0.230156765610345,"ACTN2;PIP5K1A;EPHA2"
"3016","cellular response to alcohol (GO:0097306)","1/48",0.747706033687521,0.787332719805442,0,0,0.731401840953674,0.212651707164631,"GNB1"
"3017","cellular response to ionizing radiation (GO:0071479)","1/48",0.747706033687521,0.787332719805442,0,0,0.731401840953674,0.212651707164631,"KDM1A"
"3018","negative regulation of mitotic cell cycle (GO:0045930)","1/48",0.747706033687521,0.787332719805442,0,0,0.731401840953674,0.212651707164631,"IL10"
"3019","positive regulation of blood vessel endothelial cell migration (GO:0043536)","1/48",0.747706033687521,0.787332719805442,0,0,0.731401840953674,0.212651707164631,"AKT3"
"3020","cotranslational protein targeting to membrane (GO:0006613)","2/94",0.748283947095802,0.787680353581972,0,0,0.746891651865009,0.216578237165776,"RPL5;RPL11"
"3021","cellular defense response (GO:0006968)","1/49",0.754850443229007,0.792755057490919,0,0,0.716127364066194,0.20140053597462,"NCF2"
"3022","negative regulation of cell projection organization (GO:0031345)","1/49",0.754850443229007,0.792755057490919,0,0,0.716127364066194,0.20140053597462,"GFI1"
"3023","oligosaccharide metabolic process (GO:0009311)","1/49",0.754850443229007,0.792755057490919,0,0,0.716127364066194,0.20140053597462,"ST3GAL3"
"3024","positive regulation of reactive oxygen species metabolic process (GO:2000379)","1/49",0.754850443229007,0.792755057490919,0,0,0.716127364066194,0.20140053597462,"AGT"
"3025","receptor internalization (GO:0031623)","1/49",0.754850443229007,0.792755057490919,0,0,0.716127364066194,0.20140053597462,"LDLRAP1"
"3026","regulation of cellular protein metabolic process (GO:0032268)","1/49",0.754850443229007,0.792755057490919,0,0,0.716127364066194,0.20140053597462,"AGT"
"3027","response to hydrogen peroxide (GO:0042542)","1/49",0.754850443229007,0.792755057490919,0,0,0.716127364066194,0.20140053597462,"PARK7"
"3028","MAPK cascade (GO:0000165)","7/303",0.756009403012381,0.793609692127386,0,0,0.811131696212341,0.226874723765204,"SPTA1;NRAS;PSMB4;ACTN2;LRRC7;LAMTOR2;JAK1"
"3029","positive regulation of response to external stimulus (GO:0032103)","3/139",0.756163497154405,0.793609692127386,0,0,0.757496859953946,0.211718599895896,"DHX9;PUM1;AGT"
"3030","translational termination (GO:0006415)","2/96",0.758645954751559,0.795952306981916,0,0,0.730924757189827,0.201896089928842,"MRPS14;DAP3"
"3031","protein localization to cell periphery (GO:1990778)","3/140",0.760436122641592,0.797567282704592,0,0,0.751928721718575,0.205925579364038,"ACTN2;PIP5K1A;EPHA2"
"3032","amino acid transport (GO:0006865)","1/50",0.761792885039023,0.798463429455672,0,0,0.701476335214937,0.19085807737511,"SLC6A17"
"3033","chloride transmembrane transport (GO:1902476)","1/50",0.761792885039023,0.798463429455672,0,0,0.701476335214937,0.19085807737511,"GABRD"
"3034","regulation of MAP kinase activity (GO:0043405)","2/97",0.763687338299434,0.800185249984805,0,0,0.723193418715528,0.194970643502138,"RGS2;AGT"
"3035","blood circulation (GO:0008015)","1/51",0.768539059057986,0.803782066148512,0,0,0.68741134751773,0.180970586914607,"F5"
"3036","positive regulation of fat cell differentiation (GO:0045600)","1/51",0.768539059057986,0.803782066148512,0,0,0.68741134751773,0.180970586914607,"HNRNPU"
"3037","regulation of cellular amine metabolic process (GO:0033238)","1/51",0.768539059057986,0.803782066148512,0,0,0.68741134751773,0.180970586914607,"PSMB4"
"3038","regulation of smoothened signaling pathway (GO:0008589)","1/51",0.768539059057986,0.803782066148512,0,0,0.68741134751773,0.180970586914607,"PTCH2"
"3039","antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)","2/98",0.768637144099238,0.803782066148512,0,0,0.715623149792777,0.188306409984599,"ARF1;FCGR2B"
"3040","positive regulation of defense response (GO:0031349)","2/98",0.768637144099238,0.803782066148512,0,0,0.715623149792777,0.188306409984599,"DHX9;AGT"
"3041","protein deubiquitination (GO:0016579)","6/267",0.76896128232921,0.803856598659835,0,0,0.788518084428269,0.207155259524327,"CDC20;USP24;PSMB4;NLRP3;MDM4;MYSM1"
"3042","organic anion transport (GO:0015711)","2/99",0.773496511817016,0.807612398827416,0,0,0.708208968889052,0.181892226301254,"SLC35A3;SLC25A24"
"3043","response to UV (GO:0009411)","2/99",0.773496511817016,0.807612398827416,0,0,0.708208968889052,0.181892226301254,"KDM1A;SPRTN"
"3044","ameboidal-type cell migration (GO:0001667)","1/52",0.775094504190767,0.807612398827416,0,0,0.673897927965512,0.171689188175203,"SEMA4A"
"3045","amide biosynthetic process (GO:0043604)","1/52",0.775094504190767,0.807612398827416,0,0,0.673897927965512,0.171689188175203,"DEGS1"
"3046","cartilage development (GO:0051216)","1/52",0.775094504190767,0.807612398827416,0,0,0.673897927965512,0.171689188175203,"WNT2B"
"3047","endocytic recycling (GO:0032456)","1/52",0.775094504190767,0.807612398827416,0,0,0.673897927965512,0.171689188175203,"SNX27"
"3048","glycolipid metabolic process (GO:0006664)","1/52",0.775094504190767,0.807612398827416,0,0,0.673897927965512,0.171689188175203,"FUCA1"
"3049","myeloid cell differentiation (GO:0030099)","1/52",0.775094504190767,0.807612398827416,0,0,0.673897927965512,0.171689188175203,"FLVCR1"
"3050","plasma membrane bounded cell projection morphogenesis (GO:0120039)","1/52",0.775094504190767,0.807612398827416,0,0,0.673897927965512,0.171689188175203,"NGF"
"3051","signal transduction in response to DNA damage (GO:0042770)","1/52",0.775094504190767,0.807612398827416,0,0,0.673897927965512,0.171689188175203,"MDM4"
"3052","antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)","2/100",0.778266590336375,0.810120985815107,0,0,0.700946097799688,0.175717480295735,"ARF1;FCGR2B"
"3053","cell-matrix adhesion (GO:0007160)","2/100",0.778266590336375,0.810120985815107,0,0,0.700946097799688,0.175717480295735,"ACTN2;PIP5K1A"
"3054","organic acid transport (GO:0015849)","2/100",0.778266590336375,0.810120985815107,0,0,0.700946097799688,0.175717480295735,"SLC16A1;MFSD2A"
"3055","bicellular tight junction assembly (GO:0070830)","1/53",0.781464603513726,0.812385864803837,0,0,0.660904255319149,0.162969355462835,"CLDN19"
"3056","IRE1-mediated unfolded protein response (GO:0036498)","1/53",0.781464603513726,0.812385864803837,0,0,0.660904255319149,0.162969355462835,"LMNA"
"3057","positive regulation of chemokine production (GO:0032722)","1/53",0.781464603513726,0.812385864803837,0,0,0.660904255319149,0.162969355462835,"IL6R"
"3058","regulation of DNA replication (GO:0006275)","1/53",0.781464603513726,0.812385864803837,0,0,0.660904255319149,0.162969355462835,"DHX9"
"3059","epithelial cell differentiation (GO:0030855)","2/101",0.782948535591026,0.813662436954518,0,0,0.693829951378797,0.169772079871853,"HDAC1;IRF6"
"3060","regulation of mRNA stability (GO:0043488)","3/146",0.784811876037591,0.815332337883498,0,0,0.720155289550307,0.174501719964641,"PSMB4;HNRNPU;PUM1"
"3061","regulation of transcription, DNA-templated (GO:0006355)","58/2244",0.785490960355993,0.815771239128292,0,0,0.902679955463403,0.217948761953297,"KDM5B;FOXE3;KDM1A;GFI1;RORC;CHD5;ARID4B;PRDM2;CELSR2;DMBX1;MAEL;TNFRSF4;SAMD11;IL10;FOXD2;ARID1A;NR5A2;LMX1A;PAX7;RFX5;IRF6;ATF6;ASCL5;KHDRBS1;CASZ1;HDAC1;DHX9;GLIS1;ORC1;PRDM16;DVL1;ALX3;CAMTA1;DMAP1;WNT4;ZBTB18;SPEN;PRRX1;TFAP2E;FOXJ3;ATP2B4;IRF2BP2;ESRRG;GRHL3;NR0B2;TBX19;YY1AP1;PBX1;AGT;PEX14;TARBP1;TBX15;CENPF;NFIA;MDM4;LHX4;TRIM33;TP73"
"3062","cellular macromolecule biosynthetic process (GO:0034645)","7/314",0.787216362731952,0.816684258459179,0,0,0.7816188574831,0.187003990155354,"RPL5;SARS1;RRAGC;ORC1;MRPS14;EXO1;RPL11"
"3063","positive regulation of vasculature development (GO:1904018)","2/102",0.787543509692434,0.816684258459179,0,0,0.686856127886323,0.16404642307657,"ECM1;PIK3CD"
"3064","positive regulation of leukocyte chemotaxis (GO:0002690)","1/54",0.787654588372395,0.816684258459179,0,0,0.648400909942459,0.154770460353384,"IL6R"
"3065","regulation of cellular amino acid metabolic process (GO:0006521)","1/54",0.787654588372395,0.816684258459179,0,0,0.648400909942459,0.154770460353384,"PSMB4"
"3066","regulation of cyclin-dependent protein kinase activity (GO:1904029)","1/54",0.787654588372395,0.816684258459179,0,0,0.648400909942459,0.154770460353384,"CDKN2C"
"3067","positive regulation of cytosolic calcium ion concentration (GO:0007204)","3/147",0.788668787962384,0.817469213215657,0,0,0.715117141162515,0.169775126221629,"KISS1;RYR2;CD55"
"3068","negative regulation of cell differentiation (GO:0045596)","4/191",0.791623577680641,0.82017441964247,0,0,0.733907174926363,0.171491561779843,"SKI;HNRNPU;USH2A;CDC73"
"3069","antigen processing and presentation of exogenous peptide antigen (GO:0002478)","2/103",0.792052679554068,0.82017441964247,0,0,0.680020399908552,0.158531370635169,"ARF1;FCGR2B"
"3070","protein targeting to ER (GO:0045047)","2/103",0.792052679554068,0.82017441964247,0,0,0.680020399908552,0.158531370635169,"RPL5;RPL11"
"3071","ceramide metabolic process (GO:0006672)","1/55",0.793669542632525,0.820512349928064,0,0,0.636360651431573,0.147055372279372,"DEGS1"
"3072","glycoprotein metabolic process (GO:0009100)","1/55",0.793669542632525,0.820512349928064,0,0,0.636360651431573,0.147055372279372,"PARK7"
"3073","positive regulation of response to DNA damage stimulus (GO:2001022)","1/55",0.793669542632525,0.820512349928064,0,0,0.636360651431573,0.147055372279372,"DHX9"
"3074","protein targeting to mitochondrion (GO:0006626)","1/55",0.793669542632525,0.820512349928064,0,0,0.636360651431573,0.147055372279372,"MFN2"
"3075","triglyceride metabolic process (GO:0006641)","1/55",0.793669542632525,0.820512349928064,0,0,0.636360651431573,0.147055372279372,"APOA2"
"3076","protein modification by small protein removal (GO:0070646)","6/276",0.795303961294221,0.821934750635347,0,0,0.761876366527529,0.174493226982071,"CDC20;USP24;PSMB4;NLRP3;MDM4;MYSM1"
"3077","translational elongation (GO:0006414)","2/104",0.796477215685319,0.822879775321296,0,0,0.673318705812698,0.153218220168608,"MRPS14;DAP3"
"3078","autophagosome organization (GO:1905037)","1/56",0.799514407097371,0.824677579546575,0,0,0.624758220502901,0.139790105871933,"ATP13A2"
"3079","negative regulation of metabolic process (GO:0009892)","1/56",0.799514407097371,0.824677579546575,0,0,0.624758220502901,0.139790105871933,"DOCK7"
"3080","protein-containing complex disassembly (GO:0032984)","1/56",0.799514407097371,0.824677579546575,0,0,0.624758220502901,0.139790105871933,"DVL1"
"3081","telomere maintenance (GO:0000723)","1/56",0.799514407097371,0.824677579546575,0,0,0.624758220502901,0.139790105871933,"DCLRE1B"
"3082","tight junction assembly (GO:0120192)","1/56",0.799514407097371,0.824677579546575,0,0,0.624758220502901,0.139790105871933,"CLDN19"
"3083","monocarboxylic acid transport (GO:0015718)","1/57",0.805193983237386,0.829190694108082,0,0,0.613570162107396,0.132943509522463,"SLC16A1"
"3084","negative regulation of cell cycle G2/M phase transition (GO:1902750)","1/57",0.805193983237386,0.829190694108082,0,0,0.613570162107396,0.132943509522463,"PSMB4"
"3085","positive regulation of gene expression, epigenetic (GO:0045815)","1/57",0.805193983237386,0.829190694108082,0,0,0.613570162107396,0.132943509522463,"ARID1A"
"3086","positive regulation of proteolysis (GO:0045862)","1/57",0.805193983237386,0.829190694108082,0,0,0.613570162107396,0.132943509522463,"PINK1"
"3087","protein K48-linked ubiquitination (GO:0070936)","1/57",0.805193983237386,0.829190694108082,0,0,0.613570162107396,0.132943509522463,"UBE2T"
"3088","autophagosome assembly (GO:0000045)","1/58",0.810712937129588,0.832985270567214,0,0,0.602774667164365,0.126486989108755,"MFN2"
"3089","fat cell differentiation (GO:0045444)","1/58",0.810712937129588,0.832985270567214,0,0,0.602774667164365,0.126486989108755,"PRDM16"
"3090","mitochondrial respiratory chain complex I assembly (GO:0032981)","1/58",0.810712937129588,0.832985270567214,0,0,0.602774667164365,0.126486989108755,"NDUFS2"
"3091","NADH dehydrogenase complex assembly (GO:0010257)","1/58",0.810712937129588,0.832985270567214,0,0,0.602774667164365,0.126486989108755,"NDUFS2"
"3092","negative regulation of neuron projection development (GO:0010977)","1/58",0.810712937129588,0.832985270567214,0,0,0.602774667164365,0.126486989108755,"GFI1"
"3093","nucleosome assembly (GO:0006334)","1/58",0.810712937129588,0.832985270567214,0,0,0.602774667164365,0.126486989108755,"H3-3A"
"3094","receptor metabolic process (GO:0043112)","1/58",0.810712937129588,0.832985270567214,0,0,0.602774667164365,0.126486989108755,"LDLRAP1"
"3095","DNA replication (GO:0006260)","2/108",0.813352495790826,0.835427329279172,0,0,0.647776400013405,0.133824572953461,"ORC1;EXO1"
"3096","negative regulation of intracellular signal transduction (GO:1902532)","4/198",0.814079414575999,0.835903895005524,0,0,0.70716871565871,0.145462735646816,"PINK1;ATP2B4;NLRP3;EPHA2"
"3097","regulation of cell differentiation (GO:0045595)","3/156",0.820855805258139,0.84224307971337,0,0,0.672737422371084,0.132803626646985,"CASZ1;RORC;NGF"
"3098","apical junction assembly (GO:0043297)","1/60",0.821286989291851,0.84224307971337,0,0,0.582281524221661,0.114641141159462,"CLDN19"
"3099","RNA methylation (GO:0001510)","1/60",0.821286989291851,0.84224307971337,0,0,0.582281524221661,0.114641141159462,"TARBP1"
"3100","response to tumor necrosis factor (GO:0034612)","2/110",0.82131284904418,0.84224307971337,0,0,0.635714755608184,0.125141202070257,"DHX9;GBP1"
"3101","modification-dependent protein catabolic process (GO:0019941)","4/201",0.823078706431188,0.843781750320783,0,0,0.696291068342427,0.135570272725786,"CDC20;PINK1;UBR4;ISG15"
"3102","positive regulation of DNA biosynthetic process (GO:2000573)","1/61",0.82635077703289,0.846317371194445,0,0,0.572547281323877,0.109205335925835,"NEK2"
